country_region,last_update,confirmed,deaths,recovered,active,delta_confirmed,delta_recovered
Italy,2020-03-24,69176,6820,,,5249,
Italy,2020-03-25,74386,7503,,,5210,
Italy,2020-03-26,80589,8215,,,6203,
Italy,2020-03-27,86498,9134,,,5909,
Italy,2020-03-28,92472,10023,,,5974,
Italy,2020-03-29,97689,10779,,,5217,
Italy,2020-03-30,101739,11591,,,4050,
Italy,2020-03-31,105792,12428,,,4053,
Italy,2020-04-01,110574,13155,,,4782,
Italy,2020-04-02,115242,13915,,,4668,
Italy,2020-04-03,119827,14681,,,4585,
Italy,2020-04-04,124632,15362,,,4805,
Jamaica,2020-01-22,0,0,,,0,
Jamaica,2020-01-23,0,0,,,0,
Jamaica,2020-01-24,0,0,,,0,
Jamaica,2020-01-25,0,0,,,0,
Jamaica,2020-01-26,0,0,,,0,
Jamaica,2020-01-27,0,0,,,0,
Jamaica,2020-01-28,0,0,,,0,
Jamaica,2020-01-29,0,0,,,0,
Jamaica,2020-01-30,0,0,,,0,
Jamaica,2020-01-31,0,0,,,0,
Jamaica,2020-02-01,0,0,,,0,
Jamaica,2020-02-02,0,0,,,0,
Jamaica,2020-02-03,0,0,,,0,
Jamaica,2020-02-04,0,0,,,0,
Jamaica,2020-02-05,0,0,,,0,
Jamaica,2020-02-06,0,0,,,0,
Jamaica,2020-02-07,0,0,,,0,
Jamaica,2020-02-08,0,0,,,0,
Jamaica,2020-02-09,0,0,,,0,
Jamaica,2020-02-10,0,0,,,0,
Jamaica,2020-02-11,0,0,,,0,
Jamaica,2020-02-12,0,0,,,0,
Jamaica,2020-02-13,0,0,,,0,
Jamaica,2020-02-14,0,0,,,0,
Jamaica,2020-02-15,0,0,,,0,
Jamaica,2020-02-16,0,0,,,0,
Jamaica,2020-02-17,0,0,,,0,
Jamaica,2020-02-18,0,0,,,0,
Jamaica,2020-02-19,0,0,,,0,
Jamaica,2020-02-20,0,0,,,0,
Jamaica,2020-02-21,0,0,,,0,
Jamaica,2020-02-22,0,0,,,0,
Jamaica,2020-02-23,0,0,,,0,
Jamaica,2020-02-24,0,0,,,0,
Jamaica,2020-02-25,0,0,,,0,
Jamaica,2020-02-26,0,0,,,0,
Jamaica,2020-02-27,0,0,,,0,
Jamaica,2020-02-28,0,0,,,0,
Jamaica,2020-02-29,0,0,,,0,
Jamaica,2020-03-01,0,0,,,0,
Jamaica,2020-03-02,0,0,,,0,
Jamaica,2020-03-03,0,0,,,0,
Jamaica,2020-03-04,0,0,,,0,
Jamaica,2020-03-05,0,0,,,0,
Jamaica,2020-03-06,0,0,,,0,
Jamaica,2020-03-07,0,0,,,0,
Jamaica,2020-03-08,0,0,,,0,
Jamaica,2020-03-09,0,0,,,0,
Jamaica,2020-03-10,0,0,,,0,
Jamaica,2020-03-11,1,0,,,1,
Jamaica,2020-03-12,2,0,,,1,
Jamaica,2020-03-13,8,0,,,6,
Jamaica,2020-03-14,8,0,,,0,
Jamaica,2020-03-15,10,0,,,2,
Jamaica,2020-03-16,10,0,,,0,
Jamaica,2020-03-17,12,0,,,2,
Jamaica,2020-03-18,13,0,,,1,
Jamaica,2020-03-19,15,1,,,2,
Jamaica,2020-03-20,16,1,,,1,
Jamaica,2020-03-21,16,1,,,0,
Jamaica,2020-03-22,19,1,,,3,
Jamaica,2020-03-23,19,1,,,0,
Jamaica,2020-03-24,21,1,,,2,
Jamaica,2020-03-25,26,1,,,5,
Jamaica,2020-03-26,26,1,,,0,
Jamaica,2020-03-27,26,1,,,0,
Jamaica,2020-03-28,30,1,,,4,
Jamaica,2020-03-29,32,1,,,2,
Jamaica,2020-03-30,36,1,,,4,
Jamaica,2020-03-31,36,1,,,0,
Jamaica,2020-04-01,44,3,,,8,
Jamaica,2020-04-02,47,3,,,3,
Jamaica,2020-04-03,47,3,,,0,
Jamaica,2020-04-04,53,3,,,6,
Japan,2020-01-22,2,0,,,2,
Japan,2020-01-23,2,0,,,0,
Japan,2020-01-24,2,0,,,0,
Japan,2020-01-25,2,0,,,0,
Japan,2020-01-26,4,0,,,2,
Japan,2020-01-27,4,0,,,0,
Japan,2020-01-28,7,0,,,3,
Japan,2020-01-29,7,0,,,0,
Japan,2020-01-30,11,0,,,4,
Japan,2020-01-31,15,0,,,4,
Japan,2020-02-01,20,0,,,5,
Japan,2020-02-02,20,0,,,0,
Japan,2020-02-03,20,0,,,0,
Japan,2020-02-04,22,0,,,2,
Japan,2020-02-05,22,0,,,0,
Japan,2020-02-06,22,0,,,0,
Japan,2020-02-07,25,0,,,3,
Japan,2020-02-08,25,0,,,0,
Japan,2020-02-09,26,0,,,1,
Japan,2020-02-10,26,0,,,0,
Japan,2020-02-11,26,0,,,0,
Japan,2020-02-12,28,0,,,2,
Japan,2020-02-13,28,1,,,0,
Japan,2020-02-14,29,1,,,1,
Japan,2020-02-15,43,1,,,14,
Japan,2020-02-16,59,1,,,16,
Japan,2020-02-17,66,1,,,7,
Japan,2020-02-18,74,1,,,8,
Japan,2020-02-19,84,1,,,10,
Japan,2020-02-20,94,1,,,10,
Japan,2020-02-21,105,1,,,11,
Japan,2020-02-22,122,1,,,17,
Japan,2020-02-23,147,1,,,25,
Japan,2020-02-24,159,1,,,12,
Japan,2020-02-25,170,1,,,11,
Japan,2020-02-26,189,2,,,19,
Japan,2020-02-27,214,4,,,25,
Japan,2020-02-28,228,4,,,14,
Japan,2020-02-29,241,5,,,13,
Japan,2020-03-01,256,6,,,15,
Japan,2020-03-02,274,6,,,18,
Japan,2020-03-03,293,6,,,19,
Japan,2020-03-04,331,6,,,38,
Japan,2020-03-05,360,6,,,29,
Japan,2020-03-06,420,6,,,60,
Japan,2020-03-07,461,6,,,41,
Japan,2020-03-08,502,6,,,41,
Japan,2020-03-09,511,10,,,9,
Japan,2020-03-10,581,10,,,70,
Japan,2020-03-11,639,15,,,58,
Japan,2020-03-12,639,16,,,0,
Japan,2020-03-13,701,19,,,62,
Japan,2020-03-14,773,22,,,72,
Japan,2020-03-15,839,22,,,66,
Japan,2020-03-16,839,27,,,0,
Japan,2020-03-17,878,29,,,39,
Japan,2020-03-18,889,29,,,11,
Japan,2020-03-19,924,29,,,35,
Japan,2020-03-20,963,33,,,39,
Japan,2020-03-21,1007,35,,,44,
Japan,2020-03-22,1101,41,,,94,
Japan,2020-03-23,1128,42,,,27,
Japan,2020-03-24,1193,43,,,65,
Japan,2020-03-25,1307,45,,,114,
Japan,2020-03-26,1387,47,,,80,
Japan,2020-03-27,1468,49,,,81,
Japan,2020-03-28,1693,52,,,225,
Japan,2020-03-29,1866,54,,,173,
Japan,2020-03-30,1866,54,,,0,
Japan,2020-03-31,1953,56,,,87,
Japan,2020-04-01,2178,57,,,225,
Japan,2020-04-02,2495,62,,,317,
Japan,2020-04-03,2617,63,,,122,
Japan,2020-04-04,3139,77,,,522,
Jordan,2020-01-22,0,0,,,0,
Jordan,2020-01-23,0,0,,,0,
Jordan,2020-01-24,0,0,,,0,
Jordan,2020-01-25,0,0,,,0,
Jordan,2020-01-26,0,0,,,0,
Jordan,2020-01-27,0,0,,,0,
Jordan,2020-01-28,0,0,,,0,
Jordan,2020-01-29,0,0,,,0,
Jordan,2020-01-30,0,0,,,0,
Jordan,2020-01-31,0,0,,,0,
Jordan,2020-02-01,0,0,,,0,
Jordan,2020-02-02,0,0,,,0,
Jordan,2020-02-03,0,0,,,0,
Jordan,2020-02-04,0,0,,,0,
Jordan,2020-02-05,0,0,,,0,
Jordan,2020-02-06,0,0,,,0,
Jordan,2020-02-07,0,0,,,0,
Jordan,2020-02-08,0,0,,,0,
Jordan,2020-02-09,0,0,,,0,
Jordan,2020-02-10,0,0,,,0,
Jordan,2020-02-11,0,0,,,0,
Jordan,2020-02-12,0,0,,,0,
Jordan,2020-02-13,0,0,,,0,
Jordan,2020-02-14,0,0,,,0,
Jordan,2020-02-15,0,0,,,0,
Jordan,2020-02-16,0,0,,,0,
Jordan,2020-02-17,0,0,,,0,
Jordan,2020-02-18,0,0,,,0,
Jordan,2020-02-19,0,0,,,0,
Jordan,2020-02-20,0,0,,,0,
Jordan,2020-02-21,0,0,,,0,
Jordan,2020-02-22,0,0,,,0,
Jordan,2020-02-23,0,0,,,0,
Jordan,2020-02-24,0,0,,,0,
Jordan,2020-02-25,0,0,,,0,
Jordan,2020-02-26,0,0,,,0,
Jordan,2020-02-27,0,0,,,0,
Jordan,2020-02-28,0,0,,,0,
Jordan,2020-02-29,0,0,,,0,
Jordan,2020-03-01,0,0,,,0,
Jordan,2020-03-02,0,0,,,0,
Jordan,2020-03-03,1,0,,,1,
Jordan,2020-03-04,1,0,,,0,
Jordan,2020-03-05,1,0,,,0,
Jordan,2020-03-06,1,0,,,0,
Jordan,2020-03-07,1,0,,,0,
Jordan,2020-03-08,1,0,,,0,
Jordan,2020-03-09,1,0,,,0,
Jordan,2020-03-10,1,0,,,0,
Jordan,2020-03-11,1,0,,,0,
Jordan,2020-03-12,1,0,,,0,
Jordan,2020-03-13,1,0,,,0,
Jordan,2020-03-14,1,0,,,0,
Jordan,2020-03-15,8,0,,,7,
Jordan,2020-03-16,17,0,,,9,
Jordan,2020-03-17,34,0,,,17,
Jordan,2020-03-18,52,0,,,18,
Jordan,2020-03-19,69,0,,,17,
Jordan,2020-03-20,85,0,,,16,
Jordan,2020-03-21,85,0,,,0,
Jordan,2020-03-22,112,0,,,27,
Jordan,2020-03-23,127,0,,,15,
Jordan,2020-03-24,154,0,,,27,
Jordan,2020-03-25,172,0,,,18,
Jordan,2020-03-26,212,0,,,40,
Jordan,2020-03-27,235,1,,,23,
Jordan,2020-03-28,246,1,,,11,
Jordan,2020-03-29,259,3,,,13,
Jordan,2020-03-30,268,5,,,9,
Jordan,2020-03-31,274,5,,,6,
Jordan,2020-04-01,278,5,,,4,
Jordan,2020-04-02,299,5,,,21,
Jordan,2020-04-03,310,5,,,11,
Jordan,2020-04-04,323,5,,,13,
Kazakhstan,2020-01-22,0,0,,,0,
Kazakhstan,2020-01-23,0,0,,,0,
Kazakhstan,2020-01-24,0,0,,,0,
Kazakhstan,2020-01-25,0,0,,,0,
Kazakhstan,2020-01-26,0,0,,,0,
Kazakhstan,2020-01-27,0,0,,,0,
Kazakhstan,2020-01-28,0,0,,,0,
Kazakhstan,2020-01-29,0,0,,,0,
Kazakhstan,2020-01-30,0,0,,,0,
Kazakhstan,2020-01-31,0,0,,,0,
Kazakhstan,2020-02-01,0,0,,,0,
Kazakhstan,2020-02-02,0,0,,,0,
Kazakhstan,2020-02-03,0,0,,,0,
Kazakhstan,2020-02-04,0,0,,,0,
Kazakhstan,2020-02-05,0,0,,,0,
Kazakhstan,2020-02-06,0,0,,,0,
Kazakhstan,2020-02-07,0,0,,,0,
Kazakhstan,2020-02-08,0,0,,,0,
Kazakhstan,2020-02-09,0,0,,,0,
Kazakhstan,2020-02-10,0,0,,,0,
Kazakhstan,2020-02-11,0,0,,,0,
Kazakhstan,2020-02-12,0,0,,,0,
Kazakhstan,2020-02-13,0,0,,,0,
Kazakhstan,2020-02-14,0,0,,,0,
Kazakhstan,2020-02-15,0,0,,,0,
Kazakhstan,2020-02-16,0,0,,,0,
Kazakhstan,2020-02-17,0,0,,,0,
Kazakhstan,2020-02-18,0,0,,,0,
Kazakhstan,2020-02-19,0,0,,,0,
Kazakhstan,2020-02-20,0,0,,,0,
Kazakhstan,2020-02-21,0,0,,,0,
Kazakhstan,2020-02-22,0,0,,,0,
Kazakhstan,2020-02-23,0,0,,,0,
Kazakhstan,2020-02-24,0,0,,,0,
Kazakhstan,2020-02-25,0,0,,,0,
Kazakhstan,2020-02-26,0,0,,,0,
Kazakhstan,2020-02-27,0,0,,,0,
Kazakhstan,2020-02-28,0,0,,,0,
Kazakhstan,2020-02-29,0,0,,,0,
Kazakhstan,2020-03-01,0,0,,,0,
Kazakhstan,2020-03-02,0,0,,,0,
Kazakhstan,2020-03-03,0,0,,,0,
Kazakhstan,2020-03-04,0,0,,,0,
Kazakhstan,2020-03-05,0,0,,,0,
Kazakhstan,2020-03-06,0,0,,,0,
Kazakhstan,2020-03-07,0,0,,,0,
Kazakhstan,2020-03-08,0,0,,,0,
Kazakhstan,2020-03-09,0,0,,,0,
Kazakhstan,2020-03-10,0,0,,,0,
Kazakhstan,2020-03-11,0,0,,,0,
Kazakhstan,2020-03-12,0,0,,,0,
Kazakhstan,2020-03-13,4,0,,,4,
Kazakhstan,2020-03-14,6,0,,,2,
Kazakhstan,2020-03-15,9,0,,,3,
Kazakhstan,2020-03-16,10,0,,,1,
Kazakhstan,2020-03-17,33,0,,,23,
Kazakhstan,2020-03-18,35,0,,,2,
Kazakhstan,2020-03-19,44,0,,,9,
Kazakhstan,2020-03-20,49,3,,,5,
Kazakhstan,2020-03-21,53,0,,,4,
Kazakhstan,2020-03-22,60,0,,,7,
Kazakhstan,2020-03-23,62,0,,,2,
Kazakhstan,2020-03-24,72,0,,,10,
Kazakhstan,2020-03-25,81,0,,,9,
Kazakhstan,2020-03-26,111,1,,,30,
Kazakhstan,2020-03-27,150,1,,,39,
Kazakhstan,2020-03-28,228,1,,,78,
Kazakhstan,2020-03-29,284,1,,,56,
Kazakhstan,2020-03-30,302,1,,,18,
Kazakhstan,2020-03-31,343,2,,,41,
Kazakhstan,2020-04-01,380,3,,,37,
Kazakhstan,2020-04-02,435,3,,,55,
Kazakhstan,2020-04-03,464,6,,,29,
Kazakhstan,2020-04-04,531,5,,,67,
Kenya,2020-01-22,0,0,,,0,
Kenya,2020-01-23,0,0,,,0,
Kenya,2020-01-24,0,0,,,0,
Kenya,2020-01-25,0,0,,,0,
Kenya,2020-01-26,0,0,,,0,
Kenya,2020-01-27,0,0,,,0,
Kenya,2020-01-28,0,0,,,0,
Kenya,2020-01-29,0,0,,,0,
Kenya,2020-01-30,0,0,,,0,
Kenya,2020-01-31,0,0,,,0,
Kenya,2020-02-01,0,0,,,0,
Kenya,2020-02-02,0,0,,,0,
Kenya,2020-02-03,0,0,,,0,
Kenya,2020-02-04,0,0,,,0,
Kenya,2020-02-05,0,0,,,0,
Kenya,2020-02-06,0,0,,,0,
Kenya,2020-02-07,0,0,,,0,
Kenya,2020-02-08,0,0,,,0,
Kenya,2020-02-09,0,0,,,0,
Kenya,2020-02-10,0,0,,,0,
Kenya,2020-02-11,0,0,,,0,
Kenya,2020-02-12,0,0,,,0,
Kenya,2020-02-13,0,0,,,0,
Kenya,2020-02-14,0,0,,,0,
Kenya,2020-02-15,0,0,,,0,
Kenya,2020-02-16,0,0,,,0,
Kenya,2020-02-17,0,0,,,0,
Kenya,2020-02-18,0,0,,,0,
Kenya,2020-02-19,0,0,,,0,
Kenya,2020-02-20,0,0,,,0,
Kenya,2020-02-21,0,0,,,0,
Kenya,2020-02-22,0,0,,,0,
Kenya,2020-02-23,0,0,,,0,
Kenya,2020-02-24,0,0,,,0,
Kenya,2020-02-25,0,0,,,0,
Kenya,2020-02-26,0,0,,,0,
Kenya,2020-02-27,0,0,,,0,
Kenya,2020-02-28,0,0,,,0,
Kenya,2020-02-29,0,0,,,0,
Kenya,2020-03-01,0,0,,,0,
Kenya,2020-03-02,0,0,,,0,
Kenya,2020-03-03,0,0,,,0,
Kenya,2020-03-04,0,0,,,0,
Kenya,2020-03-05,0,0,,,0,
Kenya,2020-03-06,0,0,,,0,
Kenya,2020-03-07,0,0,,,0,
Kenya,2020-03-08,0,0,,,0,
Kenya,2020-03-09,0,0,,,0,
Kenya,2020-03-10,0,0,,,0,
Kenya,2020-03-11,0,0,,,0,
Kenya,2020-03-12,0,0,,,0,
Kenya,2020-03-13,1,0,,,1,
Kenya,2020-03-14,1,0,,,0,
Kenya,2020-03-15,3,0,,,2,
Kenya,2020-03-16,3,0,,,0,
Kenya,2020-03-17,3,0,,,0,
Kenya,2020-03-18,3,0,,,0,
Kenya,2020-03-19,7,0,,,4,
Kenya,2020-03-20,7,0,,,0,
Kenya,2020-03-21,7,0,,,0,
Kenya,2020-03-22,15,0,,,8,
Kenya,2020-03-23,16,0,,,1,
Kenya,2020-03-24,25,0,,,9,
Kenya,2020-03-25,28,0,,,3,
Kenya,2020-03-26,31,1,,,3,
Kenya,2020-03-27,31,1,,,0,
Kenya,2020-03-28,38,1,,,7,
Kenya,2020-03-29,42,1,,,4,
Kenya,2020-03-30,50,1,,,8,
Kenya,2020-03-31,59,1,,,9,
Kenya,2020-04-01,81,1,,,22,
Kenya,2020-04-02,110,3,,,29,
Kenya,2020-04-03,122,4,,,12,
Kenya,2020-04-04,126,4,,,4,
"Korea, South",2020-01-22,1,0,,,1,
"Korea, South",2020-01-23,1,0,,,0,
"Korea, South",2020-01-24,2,0,,,1,
"Korea, South",2020-01-25,2,0,,,0,
"Korea, South",2020-01-26,3,0,,,1,
"Korea, South",2020-01-27,4,0,,,1,
"Korea, South",2020-01-28,4,0,,,0,
"Korea, South",2020-01-29,4,0,,,0,
"Korea, South",2020-01-30,4,0,,,0,
"Korea, South",2020-01-31,11,0,,,7,
"Korea, South",2020-02-01,12,0,,,1,
"Korea, South",2020-02-02,15,0,,,3,
"Korea, South",2020-02-03,15,0,,,0,
"Korea, South",2020-02-04,16,0,,,1,
"Korea, South",2020-02-05,19,0,,,3,
"Korea, South",2020-02-06,23,0,,,4,
"Korea, South",2020-02-07,24,0,,,1,
"Korea, South",2020-02-08,24,0,,,0,
"Korea, South",2020-02-09,25,0,,,1,
"Korea, South",2020-02-10,27,0,,,2,
"Korea, South",2020-02-11,28,0,,,1,
"Korea, South",2020-02-12,28,0,,,0,
"Korea, South",2020-02-13,28,0,,,0,
"Korea, South",2020-02-14,28,0,,,0,
"Korea, South",2020-02-15,28,0,,,0,
"Korea, South",2020-02-16,29,0,,,1,
"Korea, South",2020-02-17,30,0,,,1,
"Korea, South",2020-02-18,31,0,,,1,
"Korea, South",2020-02-19,31,0,,,0,
"Korea, South",2020-02-20,104,1,,,73,
"Korea, South",2020-02-21,204,2,,,100,
"Korea, South",2020-02-22,433,2,,,229,
"Korea, South",2020-02-23,602,6,,,169,
"Korea, South",2020-02-24,833,8,,,231,
"Korea, South",2020-02-25,977,10,,,144,
"Korea, South",2020-02-26,1261,12,,,284,
"Korea, South",2020-02-27,1766,13,,,505,
"Korea, South",2020-02-28,2337,13,,,571,
"Korea, South",2020-02-29,3150,16,,,813,
"Korea, South",2020-03-01,3736,17,,,586,
"Korea, South",2020-03-02,4335,28,,,599,
"Korea, South",2020-03-03,5186,28,,,851,
"Korea, South",2020-03-04,5621,35,,,435,
"Korea, South",2020-03-05,6088,35,,,467,
"Korea, South",2020-03-06,6593,42,,,505,
"Korea, South",2020-03-07,7041,44,,,448,
"Korea, South",2020-03-08,7314,50,,,273,
"Korea, South",2020-03-09,7478,53,,,164,
"Korea, South",2020-03-10,7513,54,,,35,
"Korea, South",2020-03-11,7755,60,,,242,
"Korea, South",2020-03-12,7869,66,,,114,
"Korea, South",2020-03-13,7979,66,,,110,
"Korea, South",2020-03-14,8086,72,,,107,
"Korea, South",2020-03-15,8162,75,,,76,
"Korea, South",2020-03-16,8236,75,,,74,
"Korea, South",2020-03-17,8320,81,,,84,
"Korea, South",2020-03-18,8413,84,,,93,
"Korea, South",2020-03-19,8565,91,,,152,
"Korea, South",2020-03-20,8652,94,,,87,
"Korea, South",2020-03-21,8799,102,,,147,
"Korea, South",2020-03-22,8961,111,,,162,
"Korea, South",2020-03-23,8961,111,,,0,
"Korea, South",2020-03-24,9037,120,,,76,
"Korea, South",2020-03-25,9137,126,,,100,
"Korea, South",2020-03-26,9241,131,,,104,
"Korea, South",2020-03-27,9332,139,,,91,
"Korea, South",2020-03-28,9478,144,,,146,
"Korea, South",2020-03-29,9583,152,,,105,
"Korea, South",2020-03-30,9661,158,,,78,
"Korea, South",2020-03-31,9786,162,,,125,
"Korea, South",2020-04-01,9887,165,,,101,
"Korea, South",2020-04-02,9976,169,,,89,
"Korea, South",2020-04-03,10062,174,,,86,
"Korea, South",2020-04-04,10156,177,,,94,
Kosovo,2020-01-22,0,0,,,0,
Kosovo,2020-01-23,0,0,,,0,
Kosovo,2020-01-24,0,0,,,0,
Kosovo,2020-01-25,0,0,,,0,
Kosovo,2020-01-26,0,0,,,0,
Kosovo,2020-01-27,0,0,,,0,
Kosovo,2020-01-28,0,0,,,0,
Kosovo,2020-01-29,0,0,,,0,
Kosovo,2020-01-30,0,0,,,0,
Kosovo,2020-01-31,0,0,,,0,
Kosovo,2020-02-01,0,0,,,0,
Kosovo,2020-02-02,0,0,,,0,
Kosovo,2020-02-03,0,0,,,0,
Kosovo,2020-02-04,0,0,,,0,
Kosovo,2020-02-05,0,0,,,0,
Kosovo,2020-02-06,0,0,,,0,
Kosovo,2020-02-07,0,0,,,0,
Kosovo,2020-02-08,0,0,,,0,
Kosovo,2020-02-09,0,0,,,0,
Kosovo,2020-02-10,0,0,,,0,
Kosovo,2020-02-11,0,0,,,0,
Kosovo,2020-02-12,0,0,,,0,
Kosovo,2020-02-13,0,0,,,0,
Kosovo,2020-02-14,0,0,,,0,
Kosovo,2020-02-15,0,0,,,0,
Kosovo,2020-02-16,0,0,,,0,
Kosovo,2020-02-17,0,0,,,0,
Kosovo,2020-02-18,0,0,,,0,
Kosovo,2020-02-19,0,0,,,0,
Kosovo,2020-02-20,0,0,,,0,
Kosovo,2020-02-21,0,0,,,0,
Kosovo,2020-02-22,0,0,,,0,
Kosovo,2020-02-23,0,0,,,0,
Kosovo,2020-02-24,0,0,,,0,
Kosovo,2020-02-25,0,0,,,0,
Kosovo,2020-02-26,0,0,,,0,
Kosovo,2020-02-27,0,0,,,0,
Kosovo,2020-02-28,0,0,,,0,
Kosovo,2020-02-29,0,0,,,0,
Kosovo,2020-03-01,0,0,,,0,
Kosovo,2020-03-02,0,0,,,0,
Kosovo,2020-03-03,0,0,,,0,
Kosovo,2020-03-04,0,0,,,0,
Kosovo,2020-03-05,0,0,,,0,
Kosovo,2020-03-06,0,0,,,0,
Kosovo,2020-03-07,0,0,,,0,
Kosovo,2020-03-08,0,0,,,0,
Kosovo,2020-03-09,0,0,,,0,
Kosovo,2020-03-10,0,0,,,0,
Kosovo,2020-03-11,0,0,,,0,
Kosovo,2020-03-12,0,0,,,0,
Kosovo,2020-03-13,0,0,,,0,
Kosovo,2020-03-14,0,0,,,0,
Kosovo,2020-03-15,0,0,,,0,
Kosovo,2020-03-16,0,0,,,0,
Kosovo,2020-03-17,0,0,,,0,
Kosovo,2020-03-18,0,0,,,0,
Kosovo,2020-03-19,0,0,,,0,
Kosovo,2020-03-20,0,0,,,0,
Kosovo,2020-03-21,0,0,,,0,
Kosovo,2020-03-22,0,0,,,0,
Kosovo,2020-03-23,0,0,,,0,
Kosovo,2020-03-24,0,0,,,0,
Kosovo,2020-03-25,0,0,,,0,
Kosovo,2020-03-26,71,1,,,71,
Kosovo,2020-03-27,86,1,,,15,
Kosovo,2020-03-28,91,1,,,5,
Kosovo,2020-03-29,94,1,,,3,
Kosovo,2020-03-30,94,1,,,0,
Kosovo,2020-03-31,112,1,,,18,
Kosovo,2020-04-01,125,1,,,13,
Kosovo,2020-04-02,125,1,,,0,
Kosovo,2020-04-03,126,1,,,1,
Kosovo,2020-04-04,135,1,,,9,
Kuwait,2020-01-22,0,0,,,0,
Kuwait,2020-01-23,0,0,,,0,
Kuwait,2020-01-24,0,0,,,0,
Kuwait,2020-01-25,0,0,,,0,
Kuwait,2020-01-26,0,0,,,0,
Kuwait,2020-01-27,0,0,,,0,
Kuwait,2020-01-28,0,0,,,0,
Kuwait,2020-01-29,0,0,,,0,
Kuwait,2020-01-30,0,0,,,0,
Kuwait,2020-01-31,0,0,,,0,
Kuwait,2020-02-01,0,0,,,0,
Kuwait,2020-02-02,0,0,,,0,
Kuwait,2020-02-03,0,0,,,0,
Kuwait,2020-02-04,0,0,,,0,
Kuwait,2020-02-05,0,0,,,0,
Kuwait,2020-02-06,0,0,,,0,
Kuwait,2020-02-07,0,0,,,0,
Kuwait,2020-02-08,0,0,,,0,
Kuwait,2020-02-09,0,0,,,0,
Kuwait,2020-02-10,0,0,,,0,
Kuwait,2020-02-11,0,0,,,0,
Kuwait,2020-02-12,0,0,,,0,
Kuwait,2020-02-13,0,0,,,0,
Kuwait,2020-02-14,0,0,,,0,
Kuwait,2020-02-15,0,0,,,0,
Kuwait,2020-02-16,0,0,,,0,
Kuwait,2020-02-17,0,0,,,0,
Kuwait,2020-02-18,0,0,,,0,
Kuwait,2020-02-19,0,0,,,0,
Kuwait,2020-02-20,0,0,,,0,
Kuwait,2020-02-21,0,0,,,0,
Kuwait,2020-02-22,0,0,,,0,
Kuwait,2020-02-23,0,0,,,0,
Kuwait,2020-02-24,1,0,,,1,
Kuwait,2020-02-25,11,0,,,10,
Kuwait,2020-02-26,26,0,,,15,
Kuwait,2020-02-27,43,0,,,17,
Kuwait,2020-02-28,45,0,,,2,
Kuwait,2020-02-29,45,0,,,0,
Kuwait,2020-03-01,45,0,,,0,
Kuwait,2020-03-02,56,0,,,11,
Kuwait,2020-03-03,56,0,,,0,
Kuwait,2020-03-04,56,0,,,0,
Kuwait,2020-03-05,58,0,,,2,
Kuwait,2020-03-06,58,0,,,0,
Kuwait,2020-03-07,61,0,,,3,
Kuwait,2020-03-08,64,0,,,3,
Kuwait,2020-03-09,64,0,,,0,
Kuwait,2020-03-10,69,0,,,5,
Kuwait,2020-03-11,72,0,,,3,
Kuwait,2020-03-12,80,0,,,8,
Kuwait,2020-03-13,80,0,,,0,
Kuwait,2020-03-14,104,0,,,24,
Kuwait,2020-03-15,112,0,,,8,
Kuwait,2020-03-16,123,0,,,11,
Kuwait,2020-03-17,130,0,,,7,
Kuwait,2020-03-18,142,0,,,12,
Kuwait,2020-03-19,148,0,,,6,
Kuwait,2020-03-20,159,0,,,11,
Kuwait,2020-03-21,176,0,,,17,
Kuwait,2020-03-22,188,0,,,12,
Kuwait,2020-03-23,189,0,,,1,
Kuwait,2020-03-24,191,0,,,2,
Kuwait,2020-03-25,195,0,,,4,
Kuwait,2020-03-26,208,0,,,13,
Kuwait,2020-03-27,225,0,,,17,
Kuwait,2020-03-28,235,0,,,10,
Kuwait,2020-03-29,255,0,,,20,
Kuwait,2020-03-30,266,0,,,11,
Kuwait,2020-03-31,289,0,,,23,
Kuwait,2020-04-01,317,0,,,28,
Kuwait,2020-04-02,342,0,,,25,
Kuwait,2020-04-03,417,0,,,75,
Kuwait,2020-04-04,479,1,,,62,
Kyrgyzstan,2020-01-22,0,0,,,0,
Kyrgyzstan,2020-01-23,0,0,,,0,
Kyrgyzstan,2020-01-24,0,0,,,0,
Kyrgyzstan,2020-01-25,0,0,,,0,
Kyrgyzstan,2020-01-26,0,0,,,0,
Kyrgyzstan,2020-01-27,0,0,,,0,
Kyrgyzstan,2020-01-28,0,0,,,0,
Kyrgyzstan,2020-01-29,0,0,,,0,
Kyrgyzstan,2020-01-30,0,0,,,0,
Kyrgyzstan,2020-01-31,0,0,,,0,
Kyrgyzstan,2020-02-01,0,0,,,0,
Kyrgyzstan,2020-02-02,0,0,,,0,
Kyrgyzstan,2020-02-03,0,0,,,0,
Kyrgyzstan,2020-02-04,0,0,,,0,
Kyrgyzstan,2020-02-05,0,0,,,0,
Kyrgyzstan,2020-02-06,0,0,,,0,
Kyrgyzstan,2020-02-07,0,0,,,0,
Kyrgyzstan,2020-02-08,0,0,,,0,
Kyrgyzstan,2020-02-09,0,0,,,0,
Kyrgyzstan,2020-02-10,0,0,,,0,
Kyrgyzstan,2020-02-11,0,0,,,0,
Kyrgyzstan,2020-02-12,0,0,,,0,
Kyrgyzstan,2020-02-13,0,0,,,0,
Kyrgyzstan,2020-02-14,0,0,,,0,
Kyrgyzstan,2020-02-15,0,0,,,0,
Kyrgyzstan,2020-02-16,0,0,,,0,
